STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990,geometry
02012500,"JACKSON RIVER AT FALLING SPRING, VA",Non-ref,EastHghlnds,1063.87,02,37.876792,-79.97728,VA,,,58.0,34.0,0.0,POINT (1389400.9742171 1766421.032772243)
02019500,"JAMES RIVER AT BUCHANAN, VA",Non-ref,EastHghlnds,5378.53,02,37.53069,-79.678928,VA,,yes,99.0,60.0,20.0,POINT (1421648.930809975 1732604.159004692)
02029000,"JAMES RIVER AT SCOTTSVILLE, VA",Non-ref,EastHghlnds,11875.81,02,37.797365,-78.491398,VA,,yes,85.0,60.0,20.0,POINT (1518480.938701578 1780390.266429116)
02035000,"JAMES RIVER AT CARTERSVILLE, VA",Non-ref,EastHghlnds,16207.12,02,37.67098,-78.085833,VA,,yes,110.0,60.0,20.0,POINT (1555896.239574299 1773030.76202768)
02037500,"JAMES RIVER NEAR RICHMOND, VA",Non-ref,EastHghlnds,17504.71,02,37.563202,-77.546931,VA,,yes,75.0,60.0,20.0,POINT (1604451.110183277 1770132.805437791)
02041650,"APPOMATTOX RIVER AT MATOACA, VA",Non-ref,SEPlains,3482.478,02,37.22515,-77.475263,VA,,yes,40.0,40.0,20.0,POINT (1617941.580569138 1734178.452324927)
02052000,"MEHERRIN RIVER AT EMPORIA, VA",Non-ref,SEPlains,1929.753,03,36.69015,-77.540536,VA,,yes,58.0,58.0,20.0,POINT (1623883.408071256 1674251.44007621)
02054500,"ROANOKE RIVER AT LAFAYETTE, VA",Non-ref,EastHghlnds,661.3497,03,37.236522,-80.209209,VA,,yes,66.0,60.0,20.0,POINT (1381344.399333668 1692286.942915603)
02060500,"ROANOKE RIVER AT ALTAVISTA, VA",Non-ref,SEPlains,4617.756,03,37.104587,-79.295301,VA,,yes,79.0,60.0,20.0,POINT (1463074.210052418 1691395.205601435)
02066000,"ROANOKE (STAUNTON) RIVER AT RANDOLPH, VA",Non-ref,SEPlains,7686.307,03,36.915142,-78.740838,VA,,yes,65.0,59.0,20.0,POINT (1514944.225593031 1679193.40677693)
02075500,"DAN RIVER AT PACES, VA",Non-ref,SEPlains,6697.781,03,36.642361,-79.089459,VA,,yes,59.0,59.0,20.0,POINT (1490080.260858868 1643612.454790086)
02077200,"HYCO CREEK NEAR LEASBURG, NC",Ref,SEPlains,121.6944,03,36.397778,-79.196667,NC,yes,yes,45.0,45.0,20.0,POINT (1485551.842552616 1614965.47826404)
02077303,"HYCO R BL ABAY D NR MCGEHEES MILL, NC",Non-ref,SEPlains,526.7394,03,36.5225,-78.9975,NC,,yes,36.0,36.0,20.0,POINT (1500486.385267901 1631845.128184288)
02083500,"TAR RIVER AT TARBORO, NC",Non-ref,SEPlains,5753.854,03,35.894444,-77.533056,NC,,yes,77.0,58.0,18.0,POINT (1641742.81897212 1586933.983111463)
02084160,"CHICOD CR AT SR1760 NEAR SIMPSON, NC",Ref,SECstPlain,109.0404,03,35.561667,-77.230833,NC,,yes,27.0,27.0,16.0,POINT (1675574.171999214 1555663.907162919)
02084557,"VAN SWAMP NEAR HOKE, NC",Ref,SECstPlain,56.13005,03,35.730833,-76.746111,NC,yes,yes,32.0,32.0,20.0,POINT (1714449.761921439 1582870.319265742)
02085220,"LITTLE RIVER NEAR ORANGE FACTORY, NC",Ref,SEPlains,208.1214,03,36.139032,-78.906397,NC,,,26.0,26.0,0.0,POINT (1516123.775875481 1591028.756548382)
02086500,"FLAT RIVER AT DAM NEAR BAHAMA, NC",Non-ref,SEPlains,434.7468,03,36.148611,-78.828889,NC,,yes,55.0,33.0,11.0,POINT (1522730.762056313 1593323.441086927)
02086624,"KNAP OF REEDS CREEK NEAR BUTNER, NC",Non-ref,SEPlains,108.5679,03,36.127922,-78.798339,NC,,yes,16.0,16.0,9.0,POINT (1525827.411184808 1591534.177528113)
02086849,"ELLERBE CREEK NEAR GORMAN, NC",Non-ref,SEPlains,56.67601,03,36.059311,-78.832507,NC,,yes,12.0,12.0,6.0,POINT (1524210.219688844 1583427.383161891)
0208732885,"MARSH CREEK NEAR NEW HOPE, NC",Non-ref,SEPlains,17.8308,03,35.816944,-78.593056,NC,,yes,25.0,25.0,20.0,POINT (1550176.520470518 1560608.660487219)
02087580,"SWIFT CREEK NEAR APEX, NC",Non-ref,SEPlains,53.93554,03,35.718889,-78.752222,NC,,yes,7.0,7.0,7.0,POINT (1538140.286122428 1547225.875063751)
02091500,"CONTENTNEA CREEK AT HOOKERTON, NC",Non-ref,SEPlains,1908.617,03,35.428889,-77.5825,NC,,yes,79.0,59.0,19.0,POINT (1647440.226080828 1534936.27529891)
02097314,"NEW HOPE CREEK NEAR BLANDS, NC",Non-ref,SEPlains,197.3358,03,35.885,-78.965278,NC,,yes,27.0,27.0,20.0,POINT (1516029.391253843 1562099.361057261)
0209741955,"NORTHEAST CREEK AT SR1100 NR GENLEE, NC",Non-ref,SEPlains,54.6354,03,35.872222,-78.913056,NC,,yes,25.0,25.0,18.0,POINT (1520882.733209148 1561526.005051086)
02097464,"MORGAN CREEK NEAR WHITE CROSS, NC",Non-ref,SEPlains,21.45574,03,35.923611,-79.115,NC,,yes,20.0,20.0,20.0,POINT (1502081.655346183 1563976.68273921)
02097517,"MORGAN CREEK NEAR CHAPEL HILL, NC",Non-ref,SEPlains,106.8534,03,35.893333,-79.019722,NC,,yes,26.0,26.0,20.0,POINT (1511069.948092111 1562150.459768831)
02105500,"CAPE FEAR R AT WILM O HUSKE LOCK NR TARHEEL, NC",Non-ref,SEPlains,12591.92,03,34.845833,-78.820556,NC,,yes,72.0,60.0,20.0,POINT (1549679.985685793 1450006.040477926)
02110701,"CRABTREE SWAMP AT CONWAY, SC",Non-ref,SECstPlain,49.5531,03,33.861,-79.04115,SC,,yes,0.0,0.0,0.0,POINT (1549539.382374404 1338070.628847223)
02110704,"WACCAMAW RIVER AT CONWAY MARINA AT CONWAY, SC",Non-ref,SECstPlain,3689.554,03,33.829893,-79.043647,SC,,yes,1.0,1.0,1.0,POINT (1549930.537408871 1334609.328238174)
02116500,"YADKIN RIVER AT YADKIN COLLEGE, NC",Non-ref,SEPlains,5902.194,03,35.856667,-80.386944,NC,,yes,79.0,58.0,18.0,POINT (1391218.053313599 1537227.263512958)
02118000,"SOUTH YADKIN RIVER NEAR MOCKSVILLE, NC",Non-ref,SEPlains,789.8688,03,35.845,-80.658889,NC,,yes,70.0,59.0,19.0,POINT (1367408.862396475 1531991.218178168)
02124692,"GOOSE CR AT FAIRVIEW, NC",Non-ref,SEPlains,61.4673,03,35.153611,-80.535278,NC,,yes,9.0,9.0,9.0,POINT (1390868.223793053 1457407.119433273)
02146348,"COFFEY CREEK NR CHARLOTTE, NC",Non-ref,SEPlains,23.8131,03,35.145833,-80.926944,NC,,yes,11.0,11.0,11.0,POINT (1356079.759021987 1450887.365115991)
02146409,"LTL SUGAR CR AT MEDICAL CENTER DR AT CHARLOTTE, NC",Non-ref,SEPlains,31.4874,03,35.203611,-80.836944,NC,,yes,15.0,15.0,15.0,POINT (1363080.925667051 1458558.930759123)
021473428,"WILDCAT CREEK BELOW ROCK HILL, SC",Non-ref,SEPlains,76.8087,03,34.889587,-81.069246,SC,,yes,5.0,5.0,5.0,POINT (1347869.248896774 1420548.701589271)
02148000,"WATEREE RIVER NR. CAMDEN, SC",Non-ref,SEPlains,13107.66,03,34.244594,-80.65397,SC,,yes,79.0,59.0,19.0,POINT (1396633.588149301 1355326.404074429)
02148315,"WATEREE R. BL EASTOVER, SC",Non-ref,SEPlains,14380.23,03,33.828489,-80.620365,SC,,yes,6.0,6.0,1.0,POINT (1407158.54096655 1309923.273634743)
02156500,"BROAD RIVER NEAR CARLISLE, S. C.",Non-ref,SEPlains,7201.157,03,34.59625,-81.422042,SC,,yes,71.0,60.0,20.0,POINT (1321287.429031541 1383177.554613369)
02157000,"NORTH TYGER RIVER NEAR FAIRMONT, S. C.",Non-ref,SEPlains,114.7689,03,34.929287,-82.044273,SC,,,38.0,38.0,0.0,POINT (1259855.148611544 1411561.479789436)
02160105,"TYGER RIVER NEAR DELTA, SC",Non-ref,SEPlains,1959.148,03,34.535416,-81.548158,SC,,yes,36.0,36.0,20.0,POINT (1310976.058751712 1374706.845246702)
02160700,"ENOREE RIVER AT WHITMIRE ,SC",Non-ref,SEPlains,1146.949,03,34.509304,-81.598159,SC,,yes,36.0,36.0,20.0,POINT (1306915.928652616 1371131.621541042)
02163001,"SALUDA RIVER NEAR WILLIAMSTON, SC",Non-ref,SEPlains,1087.174,03,34.614837,-82.444015,SC,,yes,14.0,14.0,14.0,POINT (1229017.481045137 1371520.627430569)
02168504,"SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA, SC",Non-ref,SEPlains,6274.564,03,34.050982,-81.209542,SC,,yes,21.0,21.0,20.0,POINT (1349842.553345096 1325927.989135485)
02169000,"SALUDA RIVER NEAR COLUMBIA, SC",Non-ref,SEPlains,6498.896,03,34.014042,-81.087872,SC,,yes,84.0,60.0,20.0,POINT (1361500.990099367 1323585.395509927)
02171500,"SANTEE RIVER NEAR PINEVILLE, SC",Non-ref,SEPlains,37732.3,03,33.454332,-80.141472,SC,,yes,63.0,56.0,16.0,POINT (1457515.79486908 1275908.937954644)
02175000,"EDISTO RIVER NR GIVHANS, SC",Non-ref,SEPlains,7077.072,03,33.027946,-80.391488,SC,,yes,70.0,60.0,20.0,POINT (1442529.44942826 1225142.441943709)
02197000,"SAVANNAH RIVER AT AUGUSTA, GA",Non-ref,SEPlains,19112.31,03,33.373752,-81.942893,SC,,yes,90.0,59.0,20.0,POINT (1294565.691687237 1240936.744325981)
02197320,"SAVANNAH R. NR JACKSON, SC",Non-ref,SEPlains,21002.66,03,33.217092,-81.767613,SC,,yes,11.0,11.0,5.0,POINT (1313197.422878678 1226043.789714372)
02197342,"SITE NO. 7 AT SAVANNAH RIVER SITE, SC",Non-ref,SEPlains,32.7996,03,33.244591,-81.695668,SC,,,26.0,26.0,13.0,POINT (1319325.306160683 1230075.767926134)
02197348,"PEN BRANCH AT ROAD A-13 (SRS) , SC",Non-ref,SEPlains,54.8658,03,33.159594,-81.68539,SC,,,21.0,21.0,13.0,POINT (1321689.957718605 1220837.247505233)
02197380,"LOWER THREE RUNS BELOW PAR POND @ SRS, SC",Non-ref,SEPlains,90.6939,03,33.235425,-81.516497,SC,,,22.0,22.0,13.0,POINT (1335878.657745361 1231567.154777275)
02203655,"SOUTH RIVER AT FORREST PARK ROAD, AT ATLANTA, GA",Non-ref,SEPlains,59.5908,03,33.678997,-84.357981,GA,,yes,6.0,6.0,6.0,POINT (1069216.465014458 1244683.306494815)
02203700,"INTRENCHMENT CREEK NEAR ATLANTA, GA",Non-ref,SEPlains,27.5913,03,33.688997,-84.33048,GA,,yes,6.0,6.0,6.0,POINT (1071592.665051447 1246101.790921062)
02204070,"SOUTH RIVER AT KLONDIKE ROAD, NEAR LITHONIA, GA",Non-ref,SEPlains,477.3717,03,33.629832,-84.128528,GA,,yes,26.0,26.0,20.0,POINT (1090865.339773772 1241840.920984138)
02204130,"HONEY CREEK AT GA 212, NEAR CONYERS, GA",Ref,SEPlains,67.1238,03,33.579834,-84.064081,GA,,yes,5.0,5.0,5.0,POINT (1097455.832297172 1237041.87764214)
02205522,"PEW CREEK AT PATTERSON RD, NEAR LAWRENCEVILLE, GA",Non-ref,SEPlains,19.3401,03,33.925937,-84.037688,GA,,yes,6.0,6.0,6.0,POINT (1095015.323698634 1275708.433524726)
02207120,"YELLOW RIVER AT GA 124, NEAR LITHONIA, GA",Non-ref,SEPlains,418.3704,03,33.772885,-84.058248,GA,,yes,8.0,8.0,8.0,POINT (1095286.51248659 1258505.082268614)
02207185,"NO BUSINESS CREEK AT LEE ROAD, BELOW SNELLVILLE,GA",Non-ref,SEPlains,26.1936,03,33.778163,-84.037969,GA,,yes,8.0,8.0,8.0,POINT (1097062.629308175 1259324.023875577)
02207220,"YELLOW RIVER AT PLEASANT HILL ROAD, NR LITHONIA,GA",Non-ref,SEPlains,559.5605,03,33.733719,-84.061859,GA,,yes,6.0,6.0,6.0,POINT (1095505.295309412 1254122.234563487)
02207335,"YELLOW RIVER AT GEES MILL ROAD, NEAR MILSTEAD, GA",Non-ref,SEPlains,662.9085,03,33.666944,-83.938056,GA,,yes,6.0,6.0,6.0,POINT (1107749.61491085 1248157.025369415)
02207385,"BIG HAYNES CREEK AT LENORA ROAD, NR SNELLVILLE, GA",Non-ref,SEPlains,44.6526,03,33.815107,-83.990188,GA,,yes,8.0,8.0,8.0,POINT (1100901.166206659 1263971.492934821)
02207400,"BRUSHY FORK CREEK AT BEAVER ROAD, NR LOGANVILLE,GA",Non-ref,SEPlains,21.2778,03,33.821497,-83.942408,GA,,yes,7.0,7.0,7.0,POINT (1105167.182347625 1265234.318118043)
02208130,"SHOAL CREEK AT PAPER MILL RD, NR LAWRENCEVILLE, GA",Non-ref,SEPlains,13.9023,03,33.94972,-83.94833,GA,,yes,3.0,3.0,3.0,POINT (1102815.17394212 1279378.273627361)
02208150,"ALCOVY RIVER AT NEW HOPE ROAD, NEAR GRAYSON, GA",Non-ref,SEPlains,79.46941,03,33.917607,-83.887958,GA,,yes,8.0,8.0,8.0,POINT (1108765.910257952 1276521.126910167)
02212600,"FALLING CREEK NEAR JULIETTE, GA",Ref,SEPlains,187.9614,03,33.099854,-83.72351,GA,yes,yes,45.0,45.0,20.0,POINT (1135501.921080266 1187883.520892493)
02217274,"WHEELER CREEK AT BILL CHEEK ROAD, NEAR AUBURN, GA",Non-ref,SEPlains,4.3182,03,34.08233,-83.85462,GA,,yes,8.0,8.0,8.0,POINT (1109454.826202141 1295169.623902068)
02218500,"OCONEE RIVER NEAR GREENSBORO, GA.",Non-ref,SEPlains,2704.175,03,33.581238,-83.27266,GA,,,70.0,29.0,0.0,POINT (1169780.706131357 1246637.973195409)
02218565,"APALACHEE RIVER AT FENCE ROAD, NEAR DACULA, GA",Non-ref,SEPlains,14.832,03,34.010383,-83.894068,GA,,yes,8.0,8.0,8.0,POINT (1106892.442569277 1286733.852655757)
02219500,"APALACHEE RIVER NEAR BUCKHEAD, GA.",Non-ref,SEPlains,1148.821,03,33.608737,-83.349329,GA,,,48.0,29.0,0.0,POINT (1162368.137548987 1248741.510680767)
02223500,"OCONEE RIVER AT DUBLIN, GA",Non-ref,SEPlains,11407.57,03,32.544611,-82.894587,GA,,yes,110.0,60.0,20.0,POINT (1220217.186659086 1136759.443704564)
02225000,"ALTAMAHA RIVER NEAR BAXLEY, GA",Non-ref,SEPlains,29932.72,03,31.939083,-82.35346,GA,,yes,40.0,40.0,20.0,POINT (1279919.375905346 1077049.58558999)
02226000,"ALTAMAHA RIVER AT DOCTORTOWN, GA",Non-ref,SEPlains,35273.38,03,31.654659,-81.827892,GA,,yes,78.0,60.0,20.0,POINT (1333560.354618112 1052936.465864148)
02228000,"SATILLA RIVER AT ATKINSON, GA",Non-ref,SECstPlain,7385.054,03,31.220641,-81.865665,GA,,yes,79.0,60.0,20.0,POINT (1337190.598914161 1004633.078772061)
02231000,"ST. MARYS RIVER NR MACCLENNY, FLA.",Ref,SECstPlain,1748.368,03,30.358847,-82.081501,FL,yes,yes,83.0,60.0,20.0,POINT (1330898.772915479 906848.2292382102)
02232400,"ST. JOHNS RIVER NR COCOA, FLA.",Non-ref,SECstPlain,3388.338,03,28.369728,-80.872558,FL,,yes,49.0,49.0,13.0,POINT (1480496.403554191 706891.7905667834)
02232500,"ST. JOHNS RIVER NR CHRISTMAS, FLA.",Non-ref,SECstPlain,4094.564,03,28.543055,-80.943392,FL,,yes,70.0,54.0,14.0,POINT (1470598.856152375 724713.6163947955)
02234500,"ST. JOHNS RIVER NEAR SANFORD, FL",Non-ref,SECstPlain,6940.465,03,28.838047,-81.324232,FL,,yes,4.0,4.0,2.0,POINT (1428682.255291198 751139.257621171)
02236000,"ST. JOHNS RIVER NR DELAND,FL",Non-ref,SECstPlain,8186.593,03,29.008318,-81.382565,FL,,yes,37.0,21.0,4.0,POINT (1420160.934194666 768888.7590591889)
02240000,"OCKLAWAHA RIVER NR CONNER, FL.",Non-ref,SECstPlain,3012.759,03,29.214699,-81.98592,FL,,yes,47.0,32.0,20.0,POINT (1358618.50530524 782663.6930042356)
02243000,"ORANGE CREEK AT ORANGE SPRINGS, FLA.",Non-ref,SECstPlain,3071.705,03,29.509693,-81.9462,FL,,yes,60.0,53.0,20.0,POINT (1357624.852026881 815563.1718964167)
02244040,"ST. JOHNS R AT BUFFALO BLUFF NEAR SATSUMA, FL",Non-ref,SECstPlain,17513.18,03,29.596358,-81.683138,FL,,yes,1.0,1.0,1.0,POINT (1381404.476273073 828854.8439296242)
02245260,"DEEP CREEK AT SPUDS, FL",Non-ref,SECstPlain,181.8369,03,29.729691,-81.486744,FL,,yes,1.0,1.0,1.0,POINT (1397958.453947528 846341.783793889)
02246300,"ORTEGA RIVER AT JACKSONVILLE, FLA.",Non-ref,SECstPlain,73.0944,03,30.247462,-81.796767,FL,,,36.0,36.0,13.0,POINT (1359766.093940309 898645.2829684895)
02246318,"ORTEGA RIVER AT KIRWIN ROAD NEAR JACKSONVILLE,FL",Non-ref,SECstPlain,110.3724,03,30.196351,-81.768432,FL,,yes,7.0,7.0,7.0,POINT (1363305.097613864 893440.0091844182)
02248000,"SPRUCE CREEK NR SAMSULA, FLA.",Non-ref,SECstPlain,93.5172,03,29.050541,-81.046723,FL,,yes,58.0,58.0,20.0,POINT (1451790.544778344 778581.7681785226)
02264000,"CYPRESS CREEK AT VINELAND, FL",Non-ref,SECstPlain,74.4606,03,28.390563,-81.519517,FL,,yes,61.0,57.0,17.0,POINT (1417331.911024681 699303.0933617614)
02264100,"BONNET CREEK NR VINELAND, FLA.",Non-ref,SECstPlain,112.9824,03,28.333065,-81.522017,FL,,yes,43.0,43.0,20.0,POINT (1418053.578483296 692984.0949806459)
02266200,"WHITTENHORSE CREEK NR VINELAND, FLA.",Ref,SECstPlain,26.0874,03,28.385007,-81.616463,FL,,yes,42.0,42.0,19.0,POINT (1408008.374791342 697254.9331190716)
02266300,"REEDY CREEK NR VINELAND, FLA.",Non-ref,SECstPlain,257.8464,03,28.332787,-81.579796,FL,,yes,43.0,43.0,20.0,POINT (1412442.644483022 692093.2794741485)
02294650,PEACE RIVER AT BARTOW FL,Non-ref,SECstPlain,1031.036,03,27.902248,-81.817304,FL,,yes,70.0,60.0,20.0,POINT (1396424.609241916 641563.2891637385)
02294898,PEACE RIVER AT FORT MEADE FL,Non-ref,SECstPlain,1246.396,03,27.751419,-81.782027,FL,,yes,35.0,35.0,20.0,POINT (1402353.422988999 625620.7140671462)
02295637,PEACE RIVER AT ZOLFO SPRINGS FL,Non-ref,SECstPlain,2280.138,03,27.504483,-81.800916,FL,,yes,76.0,60.0,20.0,POINT (1404559.169152171 598405.134306442)
02296500,CHARLIE CREEK NEAR GARDNER FL,Ref,SECstPlain,886.3965,03,27.375043,-81.796471,FL,yes,yes,59.0,59.0,20.0,POINT (1407120.637181696 584358.4592512436)
02296750,PEACE RIVER AT ARCADIA FL,Non-ref,SECstPlain,3435.95,03,27.222271,-81.875917,FL,,yes,78.0,60.0,20.0,POINT (1401801.45547236 566533.7276180517)
02297100,JOSHUA CREEK AT NOCATEE FL,Non-ref,SECstPlain,350.4303,03,27.166718,-81.879528,FL,,yes,59.0,59.0,20.0,POINT (1402351.784026469 560427.0682860091)
02297310,HORSE CREEK NEAR ARCADIA FL,Ref,SECstPlain,528.3765,03,27.199495,-81.988419,FL,yes,yes,59.0,59.0,20.0,POINT (1391085.71880923 562398.4092036411)
02298123,PRAIRIE CREEK NEAR FORT OGDEN FL,Ref,SECstPlain,540.6534,03,27.052,-81.784527,FL,yes,yes,37.0,37.0,20.0,POINT (1413599.65040183 549338.2560936101)
02298202,SHELL CREEK NEAR PUNTA GORDA FL,Non-ref,SECstPlain,886.2192,03,26.984781,-81.935641,FL,,yes,37.0,37.0,15.0,POINT (1399774.645099374 539780.8384334669)
02298488,MYAKKA RIVER UPST FROM YOUNGS CK NR MYAKKA CITY FL,Ref,SECstPlain,69.8562,03,27.429208,-82.1387,FL,,yes,10.0,10.0,10.0,POINT (1372592.43411156 585259.7843259014)
02298495,MAPLE CREEK NEAR MYAKKA CITY FL,Ref,SECstPlain,11.3886,03,27.384488,-82.129811,FL,,yes,10.0,10.0,10.0,POINT (1374183.410140576 580510.437785225)
02298530,COKER CREEK NEAR MYAKKA CITY FL,Ref,SECstPlain,15.1569,03,27.409765,-82.175089,FL,,yes,10.0,10.0,10.0,POINT (1369325.300425298 582613.9495610427)
02298554,MYAKKA RIVER NEAR MYAKKA CITY FL,Ref,SECstPlain,211.1319,03,27.366155,-82.149256,FL,,yes,8.0,8.0,8.0,POINT (1372564.07995046 578229.9281512499)
02298830,MYAKKA RIVER NEAR SARASOTA FL,Non-ref,SECstPlain,588.573,03,27.240605,-82.313704,FL,,yes,73.0,60.0,20.0,POINT (1358367.278841318 562174.7521302924)
02299950,MANATEE RIVER NEAR MYAKKA HEAD FL,Ref,SECstPlain,174.2715,03,27.473651,-82.211201,FL,yes,yes,43.0,43.0,20.0,POINT (1364755.205478668 589064.1655995231)
02300021,MANATEE RIVER AT FORT HAMER FL,Non-ref,SECstPlain,551.0835,03,27.518372,-82.42815,FL,,yes,0.0,0.0,0.0,POINT (1342728.020042104 590854.2291111834)
02300500,LITTLE MANATEE RIVER NEAR WIMAUMA FL,Non-ref,SECstPlain,405.2592,03,27.671143,-82.352593,FL,,yes,70.0,60.0,20.0,POINT (1347740.327780262 608602.5166174043)
02301000,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,Non-ref,SECstPlain,346.824,03,27.883915,-82.100087,FL,,yes,56.0,56.0,17.0,POINT (1369077.680517572 635446.9296182562)
02301300,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,Non-ref,SECstPlain,281.3526,03,27.796695,-82.117588,FL,,yes,46.0,46.0,20.0,POINT (1368767.543519646 625670.3770993669)
02301500,ALAFIA RIVER AT LITHIA FL,Non-ref,SECstPlain,868.2588,03,27.872248,-82.211201,FL,,yes,77.0,60.0,20.0,POINT (1358396.905642829 632578.1835810822)
02301719,ALAFIA RIVER NEAR GIBSONTON FL,Non-ref,SECstPlain,1077.435,03,27.85697,-82.357593,FL,,yes,0.0,0.0,0.0,POINT (1344316.154991852 628827.5757195763)
02303000,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,Non-ref,SECstPlain,618.7212,03,28.150013,-82.232309,FL,,yes,70.0,60.0,20.0,POINT (1351903.860896365 662628.6249174587)
02303400,CYPRESS CREEK NEAR SAN ANTONIO FL,Non-ref,SECstPlain,120.3696,03,28.323889,-82.384167,FL,,yes,45.0,45.0,19.0,POINT (1334351.829103906 679495.8308303468)
02304510,HILLSBOROUGH RIVER AT ROWLETT PK DR NEAR TAMPA FL,Non-ref,SECstPlain,1601.19,03,28.02113,-82.43454,FL,,yes,0.0,0.0,0.0,POINT (1334207.157021073 645682.3153555188)
02306774,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,Non-ref,SECstPlain,52.95789,03,28.06585,-82.565652,FL,,yes,24.0,24.0,20.0,POINT (1320702.407879814 648739.9750465807)
02307000,ROCKY CREEK NEAR SULPHUR SPRINGS FL,Non-ref,SECstPlain,112.179,03,28.036962,-82.57593,FL,,yes,56.0,56.0,20.0,POINT (1320147.898965238 645438.5786947608)
02310650,CHASSAHOWITZKA RIVER NEAR HOMOSASSA FL,Non-ref,SECstPlain,16.9371,03,28.715264,-82.576766,FL,,yes,0.0,0.0,0.0,POINT (1309511.232883322 719656.4472703747)
02310700,HOMOSASSA R AT HOMOSASSA FL,Non-ref,SECstPlain,401.7852,03,28.785261,-82.617878,FL,,yes,0.0,0.0,0.0,POINT (1304440.15959665 726758.729223907)
02310747,CRYSTAL RIVER AT BAGLEY COVE NEAR CRYSTAL RIVER FL,Non-ref,SECstPlain,136.2141,03,28.906389,-82.623889,FL,,yes,0.0,0.0,0.0,POINT (1301977.546581821 739948.6855013389)
02313000,"WITHLACOOCHEE RIVER NR HOLDER, FLA.",Non-ref,SECstPlain,4742.193,03,28.988868,-82.349541,FL,,yes,78.0,60.0,20.0,POINT (1327192.558837567 752781.6507960521)
02313700,"WACCASASSA RIVER NR GULF HAMMOCK, FLA.",Ref,SECstPlain,1031.603,03,29.20413,-82.769,FL,,yes,3.0,3.0,2.0,POINT (1283369.812814051 770619.8659602292)
02317500,"ALAPAHA RIVER AT STATENVILLE, GA",Non-ref,SEPlains,3601.398,03,30.704101,-83.033196,GA,,yes,77.0,60.0,20.0,POINT (1235265.851865138 931973.9455415402)
02323592,SUWANNEE RIVER AB GOPHER RIVER NR SUWANNEE FL,Non-ref,SECstPlain,25913.0,03,29.339406,-83.086515,FL,,yes,9.0,9.0,9.0,POINT (1250733.74504258 781231.3794129789)
02326550,"AUCILLA RIVER NR MOUTH NEAR NUTALL RISE, FL",Non-ref,SEPlains,2584.033,03,30.11235,-83.97977,FL,,yes,3.0,3.0,3.0,POINT (1153883.345839266 854915.5821497291)
02330450,"CHATTAHOOCHEE RIVER AT HELEN, GA",Non-ref,EastHghlnds,116.6112,03,34.700833,-83.728889,GA,,yes,28.0,28.0,20.0,POINT (1111971.646879599 1365224.829989338)
02331000,"CHATTAHOOCHEE RIVER NEAR LEAF, GA.",Ref,SEPlains,391.9419,03,34.577042,-83.635732,GA,,yes,32.0,23.0,1.0,POINT (1122162.031261482 1352590.743913587)
02334430,"CHATTAHOOCHEE RIVER AT BUFORD DAM, NEAR BUFORD, GA",Non-ref,SEPlains,2683.308,03,34.156944,-84.078889,GA,,yes,67.0,60.0,20.0,POINT (1088033.480118724 1300849.960136272)
02334480,"RICHLAND CREEK AT SUWANEE DAM ROAD, NEAR BUFORD,GA",Non-ref,SEPlains,24.3738,03,34.1326,-84.069911,GA,,yes,6.0,6.0,6.0,POINT (1089189.290071555 1298253.016383156)
02334578,"LEVEL CREEK AT SUWANEE DAM ROAD, NEAR SUWANEE, GA",Non-ref,SEPlains,13.1184,03,34.096489,-84.079634,GA,,yes,7.0,7.0,7.0,POINT (1088811.224233127 1294137.055105727)
02334620,"DICK CREEK AT OLD ATLANTA RD, NEAR SUWANEE, GA",Non-ref,SEPlains,17.7822,03,34.071489,-84.130192,GA,,yes,5.0,5.0,5.0,POINT (1084565.426036558 1290786.542462943)
02334885,"SUWANEE CREEK AT SUWANEE, GA",Non-ref,SEPlains,122.0977,03,34.032323,-84.089356,GA,,yes,25.0,25.0,20.0,POINT (1088824.313795034 1286910.323205091)
02335000,"CHATTAHOOCHEE RIVER NEAR NORCROSS, GA",Non-ref,SEPlains,3032.42,03,33.997222,-84.201944,GA,,yes,96.0,53.0,20.0,POINT (1079070.90568328 1281733.729666157)
02335350,"CROOKED CREEK NEAR NORCROSS, GA",Non-ref,SEPlains,22.9599,03,33.965101,-84.264923,GA,,yes,8.0,8.0,8.0,POINT (1073782.309934653 1277458.137516599)
02335450,"CHATTAHOOCHEE RIVER ABOVE ROSWELL, GA",Non-ref,SEPlains,3155.918,03,33.985934,-84.316036,GA,,yes,33.0,33.0,20.0,POINT (1068843.533756292 1279192.444421064)
02335757,"BIG CREEK BELOW HOG WALLOW CREEK AT ROSWELL, GA",Non-ref,SEPlains,267.4602,03,34.0175,-84.353333,GA,,yes,5.0,5.0,5.0,POINT (1065017.446347958 1282274.966767894)
02335815,"CHATTAHOOCHEE RIVER BELOW MORGAN FALLS DAM, GA",Non-ref,SEPlains,3528.793,03,33.968056,-84.382778,GA,,yes,7.0,7.0,7.0,POINT (1063012.125684707 1276460.911418702)
